Id;País;ano;Quantidade (Kg)
1;Afeganistão;1994;0
2;África do Sul;1994;0
3;Alemanha, República Democrática;1994;8
4;Arábia Saudita;1994;0
5;Argentina;1994;5435003
6;Austrália;1994;0
7;Bélgica;1994;0
8;Chile;1994;7727671
9;China;1994;0
10;China Continental;1994;0
11;Cingapura;1994;0
12;Costa Rica;1994;0
13;Emirados;1994;36181
14;Egito;1994;0
15;Espanha;1994;0
16;Estados Unidos;1994;1241890
17;França;1994;0
18;Grécia;1994;101264
19;Guiana Britânica;1994;0
20;Índia;1994;0
21;Irã;1994;872062
22;Itália;1994;0
23;Japão;1994;0
24;México;1994;529428
25;Países Baixos;1994;0
26;Paraguai;1994;27500
27;Peru;1994;0
28;Portugal;1994;0
29;Reino Unido;1994;0
30;Suécia;1994;0
31;Turquia;1994;842411
32;Uruguai;1994;0
33;Uzbequistão;1994;0
34;Venezuela;1994;110
35;Não consta na tabela;1994;0
36;Outros;1994;150
1;Afeganistão;1995;0
2;África do Sul;1995;0
3;Alemanha, República Democrática;1995;12
4;Arábia Saudita;1995;0
5;Argentina;1995;4172453
6;Austrália;1995;0
7;Bélgica;1995;0
8;Chile;1995;32331682
9;China;1995;0
10;China Continental;1995;41
11;Cingapura;1995;0
12;Costa Rica;1995;0
13;Emirados;1995;49580
14;Egito;1995;0
15;Espanha;1995;3222
16;Estados Unidos;1995;643784
17;França;1995;20
18;Grécia;1995;21220
19;Guiana Britânica;1995;0
20;Índia;1995;0
21;Irã;1995;369269
22;Itália;1995;0
23;Japão;1995;0
24;México;1995;749518
25;Países Baixos;1995;0
26;Paraguai;1995;0
27;Peru;1995;0
28;Portugal;1995;0
29;Reino Unido;1995;0
30;Suécia;1995;0
31;Turquia;1995;158550
32;Uruguai;1995;0
33;Uzbequistão;1995;0
34;Venezuela;1995;3015
35;Não consta na tabela;1995;0
36;Outros;1995;40054
1;Afeganistão;1995;0
2;África do Sul;1995;0
3;Alemanha, República Democrática;1995;22
4;Arábia Saudita;1995;0
5;Argentina;1995;4708913
6;Austrália;1995;0
7;Bélgica;1995;0
8;Chile;1995;9055566
9;China;1995;0
10;China Continental;1995;39
11;Cingapura;1995;0
12;Costa Rica;1995;0
13;Emirados;1995;53853
14;Egito;1995;0
15;Espanha;1995;8090
16;Estados Unidos;1995;990177
17;França;1995;7
18;Grécia;1995;27337
19;Guiana Britânica;1995;0
20;Índia;1995;0
21;Irã;1995;394150
22;Itália;1995;0
23;Japão;1995;0
24;México;1995;938320
25;Países Baixos;1995;0
26;Paraguai;1995;0
27;Peru;1995;0
28;Portugal;1995;0
29;Reino Unido;1995;0
30;Suécia;1995;0
31;Turquia;1995;170454
32;Uruguai;1995;0
33;Uzbequistão;1995;0
34;Venezuela;1995;1473
35;Não consta na tabela;1995;0
36;Outros;1995;24077
1;Afeganistão;1996;0
2;África do Sul;1996;0
3;Alemanha, República Democrática;1996;29
4;Arábia Saudita;1996;0
5;Argentina;1996;7103048
6;Austrália;1996;0
7;Bélgica;1996;0
8;Chile;1996;6036433
9;China;1996;0
10;China Continental;1996;0
11;Cingapura;1996;0
12;Costa Rica;1996;0
13;Emirados;1996;31250
14;Egito;1996;0
15;Espanha;1996;338
16;Estados Unidos;1996;732591
17;França;1996;49
18;Grécia;1996;19000
19;Guiana Britânica;1996;0
20;Índia;1996;0
21;Irã;1996;34000
22;Itália;1996;0
23;Japão;1996;0
24;México;1996;269500
25;Países Baixos;1996;0
26;Paraguai;1996;0
27;Peru;1996;0
28;Portugal;1996;0
29;Reino Unido;1996;0
30;Suécia;1996;0
31;Turquia;1996;615150
32;Uruguai;1996;0
33;Uzbequistão;1996;0
34;Venezuela;1996;1210
35;Não consta na tabela;1996;2
36;Outros;1996;75
1;Afeganistão;1996;0
2;África do Sul;1996;0
3;Alemanha, República Democrática;1996;31
4;Arábia Saudita;1996;0
5;Argentina;1996;8416185
6;Austrália;1996;0
7;Bélgica;1996;0
8;Chile;1996;8191108
9;China;1996;0
10;China Continental;1996;0
11;Cingapura;1996;0
12;Costa Rica;1996;0
13;Emirados;1996;53081
14;Egito;1996;0
15;Espanha;1996;1158
16;Estados Unidos;1996;1405841
17;França;1996;386
18;Grécia;1996;27170
19;Guiana Britânica;1996;0
20;Índia;1996;0
21;Irã;1996;44200
22;Itália;1996;0
23;Japão;1996;0
24;México;1996;311525
25;Países Baixos;1996;0
26;Paraguai;1996;0
27;Peru;1996;0
28;Portugal;1996;0
29;Reino Unido;1996;0
30;Suécia;1996;0
31;Turquia;1996;649499
32;Uruguai;1996;0
33;Uzbequistão;1996;0
34;Venezuela;1996;437
35;Não consta na tabela;1996;9
36;Outros;1996;459
1;Afeganistão;1997;0
2;África do Sul;1997;15253
3;Alemanha, República Democrática;1997;95005
4;Arábia Saudita;1997;0
5;Argentina;1997;5673231
6;Austrália;1997;0
7;Bélgica;1997;0
8;Chile;1997;3882680
9;China;1997;0
10;China Continental;1997;0
11;Cingapura;1997;0
12;Costa Rica;1997;0
13;Emirados;1997;89820
14;Egito;1997;0
15;Espanha;1997;6000
16;Estados Unidos;1997;1397848
17;França;1997;0
18;Grécia;1997;459500
19;Guiana Britânica;1997;0
20;Índia;1997;0
21;Irã;1997;226480
22;Itália;1997;40320
23;Japão;1997;0
24;México;1997;183000
25;Países Baixos;1997;0
26;Paraguai;1997;0
27;Peru;1997;0
28;Portugal;1997;0
29;Reino Unido;1997;0
30;Suécia;1997;0
31;Turquia;1997;4342570
32;Uruguai;1997;0
33;Uzbequistão;1997;0
34;Venezuela;1997;750
35;Não consta na tabela;1997;0
36;Outros;1997;5475
1;Afeganistão;1997;0
2;África do Sul;1997;29681
3;Alemanha, República Democrática;1997;107123
4;Arábia Saudita;1997;0
5;Argentina;1997;8436301
6;Austrália;1997;0
7;Bélgica;1997;0
8;Chile;1997;6518525
9;China;1997;0
10;China Continental;1997;0
11;Cingapura;1997;0
12;Costa Rica;1997;0
13;Emirados;1997;103183
14;Egito;1997;0
15;Espanha;1997;23763
16;Estados Unidos;1997;2457078
17;França;1997;0
18;Grécia;1997;499383
19;Guiana Britânica;1997;0
20;Índia;1997;0
21;Irã;1997;224265
22;Itália;1997;43142
23;Japão;1997;0
24;México;1997;308985
25;Países Baixos;1997;0
26;Paraguai;1997;0
27;Peru;1997;0
28;Portugal;1997;0
29;Reino Unido;1997;0
30;Suécia;1997;0
31;Turquia;1997;4854419
32;Uruguai;1997;0
33;Uzbequistão;1997;0
34;Venezuela;1997;283
35;Não consta na tabela;1997;0
36;Outros;1997;10518
1;Afeganistão;1998;0
2;África do Sul;1998;178585
3;Alemanha, República Democrática;1998;143
4;Arábia Saudita;1998;0
5;Argentina;1998;4237403
6;Austrália;1998;0
7;Bélgica;1998;0
8;Chile;1998;4033736
9;China;1998;0
10;China Continental;1998;0
11;Cingapura;1998;0
12;Costa Rica;1998;0
13;Emirados;1998;17420
14;Egito;1998;0
15;Espanha;1998;6004
16;Estados Unidos;1998;1306508
17;França;1998;19510
18;Grécia;1998;138000
19;Guiana Britânica;1998;0
20;Índia;1998;0
21;Irã;1998;16500
22;Itália;1998;0
23;Japão;1998;0
24;México;1998;156160
25;Países Baixos;1998;0
26;Paraguai;1998;0
27;Peru;1998;0
28;Portugal;1998;0
29;Reino Unido;1998;0
30;Suécia;1998;0
31;Turquia;1998;5336758
32;Uruguai;1998;0
33;Uzbequistão;1998;0
34;Venezuela;1998;40
35;Não consta na tabela;1998;0
36;Outros;1998;0
1;Afeganistão;1998;0
2;África do Sul;1998;341606
3;Alemanha, República Democrática;1998;101
4;Arábia Saudita;1998;0
5;Argentina;1998;6256924
6;Austrália;1998;0
7;Bélgica;1998;0
8;Chile;1998;6056881
9;China;1998;0
10;China Continental;1998;0
11;Cingapura;1998;0
12;Costa Rica;1998;0
13;Emirados;1998;26546
14;Egito;1998;0
15;Espanha;1998;25691
16;Estados Unidos;1998;2037588
17;França;1998;33593
18;Grécia;1998;151548
19;Guiana Britânica;1998;0
20;Índia;1998;0
21;Irã;1998;23475
22;Itália;1998;0
23;Japão;1998;0
24;México;1998;219099
25;Países Baixos;1998;0
26;Paraguai;1998;0
27;Peru;1998;0
28;Portugal;1998;0
29;Reino Unido;1998;0
30;Suécia;1998;0
31;Turquia;1998;5591214
32;Uruguai;1998;0
33;Uzbequistão;1998;0
34;Venezuela;1998;14
35;Não consta na tabela;1998;0
36;Outros;1998;0
1;Afeganistão;1999;0
2;África do Sul;1999;66912
3;Alemanha, República Democrática;1999;0
4;Arábia Saudita;1999;0
5;Argentina;1999;3438508
6;Austrália;1999;0
7;Bélgica;1999;0
8;Chile;1999;3853245
9;China;1999;0
10;China Continental;1999;0
11;Cingapura;1999;0
12;Costa Rica;1999;0
13;Emirados;1999;0
14;Egito;1999;0
15;Espanha;1999;288
16;Estados Unidos;1999;514513
17;França;1999;0
18;Grécia;1999;91000
19;Guiana Britânica;1999;0
20;Índia;1999;0
21;Irã;1999;1128400
22;Itália;1999;0
23;Japão;1999;0
24;México;1999;96000
25;Países Baixos;1999;0
26;Paraguai;1999;0
27;Peru;1999;0
28;Portugal;1999;0
29;Reino Unido;1999;0
30;Suécia;1999;0
31;Turquia;1999;6792500
32;Uruguai;1999;0
33;Uzbequistão;1999;0
34;Venezuela;1999;0
35;Não consta na tabela;1999;0
36;Outros;1999;35150
1;Afeganistão;1999;0
2;África do Sul;1999;123771
3;Alemanha, República Democrática;1999;0
4;Arábia Saudita;1999;0
5;Argentina;1999;4855950
6;Austrália;1999;0
7;Bélgica;1999;0
8;Chile;1999;5815682
9;China;1999;0
10;China Continental;1999;0
11;Cingapura;1999;0
12;Costa Rica;1999;0
13;Emirados;1999;0
14;Egito;1999;0
15;Espanha;1999;1080
16;Estados Unidos;1999;1094056
17;França;1999;0
18;Grécia;1999;130910
19;Guiana Britânica;1999;0
20;Índia;1999;0
21;Irã;1999;1329891
22;Itália;1999;0
23;Japão;1999;0
24;México;1999;137957
25;Países Baixos;1999;0
26;Paraguai;1999;0
27;Peru;1999;0
28;Portugal;1999;0
29;Reino Unido;1999;0
30;Suécia;1999;0
31;Turquia;1999;6548193
32;Uruguai;1999;0
33;Uzbequistão;1999;0
34;Venezuela;1999;0
35;Não consta na tabela;1999;0
36;Outros;1999;46985
1;Afeganistão;2000;0
2;África do Sul;2000;35617
3;Alemanha, República Democrática;2000;0
4;Arábia Saudita;2000;0
5;Argentina;2000;3367629
6;Austrália;2000;0
7;Bélgica;2000;0
8;Chile;2000;4909468
9;China;2000;0
10;China Continental;2000;0
11;Cingapura;2000;0
12;Costa Rica;2000;0
13;Emirados;2000;17500
14;Egito;2000;0
15;Espanha;2000;303
16;Estados Unidos;2000;573211
17;França;2000;0
18;Grécia;2000;0
19;Guiana Britânica;2000;0
20;Índia;2000;0
21;Irã;2000;700130
22;Itália;2000;0
23;Japão;2000;0
24;México;2000;17500
25;Países Baixos;2000;0
26;Paraguai;2000;0
27;Peru;2000;0
28;Portugal;2000;0
29;Reino Unido;2000;0
30;Suécia;2000;0
31;Turquia;2000;5268800
32;Uruguai;2000;0
33;Uzbequistão;2000;0
34;Venezuela;2000;0
35;Não consta na tabela;2000;0
36;Outros;2000;38375
1;Afeganistão;2000;0
2;África do Sul;2000;54452
3;Alemanha, República Democrática;2000;0
4;Arábia Saudita;2000;0
5;Argentina;2000;3886025
6;Austrália;2000;0
7;Bélgica;2000;0
8;Chile;2000;5801413
9;China;2000;0
10;China Continental;2000;0
11;Cingapura;2000;0
12;Costa Rica;2000;0
13;Emirados;2000;16119
14;Egito;2000;0
15;Espanha;2000;1096
16;Estados Unidos;2000;1123705
17;França;2000;0
18;Grécia;2000;0
19;Guiana Britânica;2000;0
20;Índia;2000;0
21;Irã;2000;773013
22;Itália;2000;0
23;Japão;2000;0
24;México;2000;32538
25;Países Baixos;2000;0
26;Paraguai;2000;0
27;Peru;2000;0
28;Portugal;2000;0
29;Reino Unido;2000;0
30;Suécia;2000;0
31;Turquia;2000;4496527
32;Uruguai;2000;0
33;Uzbequistão;2000;0
34;Venezuela;2000;0
35;Não consta na tabela;2000;0
36;Outros;2000;45483
1;Afeganistão;2001;0
2;África do Sul;2001;152070
3;Alemanha, República Democrática;2001;0
4;Arábia Saudita;2001;0
5;Argentina;2001;2634368
6;Austrália;2001;0
7;Bélgica;2001;102625
8;Chile;2001;3223998
9;China;2001;0
10;China Continental;2001;0
11;Cingapura;2001;0
12;Costa Rica;2001;0
13;Emirados;2001;36000
14;Egito;2001;0
15;Espanha;2001;0
16;Estados Unidos;2001;487549
17;França;2001;0
18;Grécia;2001;0
19;Guiana Britânica;2001;0
20;Índia;2001;0
21;Irã;2001;1353836
22;Itália;2001;0
23;Japão;2001;0
24;México;2001;0
25;Países Baixos;2001;0
26;Paraguai;2001;0
27;Peru;2001;0
28;Portugal;2001;0
29;Reino Unido;2001;0
30;Suécia;2001;0
31;Turquia;2001;8413300
32;Uruguai;2001;0
33;Uzbequistão;2001;0
34;Venezuela;2001;0
35;Não consta na tabela;2001;0
36;Outros;2001;3967
1;Afeganistão;2001;0
2;África do Sul;2001;190827
3;Alemanha, República Democrática;2001;0
4;Arábia Saudita;2001;0
5;Argentina;2001;2444780
6;Austrália;2001;0
7;Bélgica;2001;55359
8;Chile;2001;3319107
9;China;2001;0
10;China Continental;2001;0
11;Cingapura;2001;0
12;Costa Rica;2001;0
13;Emirados;2001;23190
14;Egito;2001;0
15;Espanha;2001;0
16;Estados Unidos;2001;773763
17;França;2001;0
18;Grécia;2001;0
19;Guiana Britânica;2001;0
20;Índia;2001;0
21;Irã;2001;780010
22;Itália;2001;0
23;Japão;2001;0
24;México;2001;0
25;Países Baixos;2001;0
26;Paraguai;2001;0
27;Peru;2001;0
28;Portugal;2001;0
29;Reino Unido;2001;0
30;Suécia;2001;0
31;Turquia;2001;4646072
32;Uruguai;2001;0
33;Uzbequistão;2001;0
34;Venezuela;2001;0
35;Não consta na tabela;2001;0
36;Outros;2001;4363
1;Afeganistão;2002;0
2;África do Sul;2002;88885
3;Alemanha, República Democrática;2002;0
4;Arábia Saudita;2002;0
5;Argentina;2002;10502997
6;Austrália;2002;0
7;Bélgica;2002;20750
8;Chile;2002;1108017
9;China;2002;0
10;China Continental;2002;0
11;Cingapura;2002;0
12;Costa Rica;2002;0
13;Emirados;2002;18000
14;Egito;2002;0
15;Espanha;2002;0
16;Estados Unidos;2002;427744
17;França;2002;0
18;Grécia;2002;0
19;Guiana Britânica;2002;0
20;Índia;2002;0
21;Irã;2002;528875
22;Itália;2002;0
23;Japão;2002;0
24;México;2002;0
25;Países Baixos;2002;0
26;Paraguai;2002;0
27;Peru;2002;0
28;Portugal;2002;0
29;Reino Unido;2002;0
30;Suécia;2002;0
31;Turquia;2002;987370
32;Uruguai;2002;75000
33;Uzbequistão;2002;0
34;Venezuela;2002;0
35;Não consta na tabela;2002;0
36;Outros;2002;0
1;Afeganistão;2002;0
2;África do Sul;2002;103632
3;Alemanha, República Democrática;2002;0
4;Arábia Saudita;2002;0
5;Argentina;2002;7213368
6;Austrália;2002;0
7;Bélgica;2002;17563
8;Chile;2002;1020342
9;China;2002;0
10;China Continental;2002;0
11;Cingapura;2002;0
12;Costa Rica;2002;0
13;Emirados;2002;22750
14;Egito;2002;0
15;Espanha;2002;0
16;Estados Unidos;2002;557678
17;França;2002;0
18;Grécia;2002;0
19;Guiana Britânica;2002;0
20;Índia;2002;0
21;Irã;2002;368147
22;Itália;2002;0
23;Japão;2002;0
24;México;2002;0
25;Países Baixos;2002;0
26;Paraguai;2002;0
27;Peru;2002;0
28;Portugal;2002;0
29;Reino Unido;2002;0
30;Suécia;2002;0
31;Turquia;2002;642681
32;Uruguai;2002;47250
33;Uzbequistão;2002;0
34;Venezuela;2002;0
35;Não consta na tabela;2002;0
36;Outros;2002;0
1;Afeganistão;2003;0
2;África do Sul;2003;59000
3;Alemanha, República Democrática;2003;0
4;Arábia Saudita;2003;18000
5;Argentina;2003;6449180
6;Austrália;2003;0
7;Bélgica;2003;187450
8;Chile;2003;6011522
9;China;2003;0
10;China Continental;2003;0
11;Cingapura;2003;0
12;Costa Rica;2003;0
13;Emirados;2003;271970
14;Egito;2003;0
15;Espanha;2003;0
16;Estados Unidos;2003;504069
17;França;2003;0
18;Grécia;2003;0
19;Guiana Britânica;2003;0
20;Índia;2003;0
21;Irã;2003;592175
22;Itália;2003;0
23;Japão;2003;0
24;México;2003;0
25;Países Baixos;2003;0
26;Paraguai;2003;0
27;Peru;2003;0
28;Portugal;2003;0
29;Reino Unido;2003;0
30;Suécia;2003;0
31;Turquia;2003;913290
32;Uruguai;2003;16800
33;Uzbequistão;2003;0
34;Venezuela;2003;0
35;Não consta na tabela;2003;0
36;Outros;2003;0
1;Afeganistão;2003;0
2;África do Sul;2003;96513
3;Alemanha, República Democrática;2003;0
4;Arábia Saudita;2003;16900
5;Argentina;2003;5741921
6;Austrália;2003;0
7;Bélgica;2003;141872
8;Chile;2003;5283111
9;China;2003;0
10;China Continental;2003;0
11;Cingapura;2003;0
12;Costa Rica;2003;0
13;Emirados;2003;259971
14;Egito;2003;0
15;Espanha;2003;0
16;Estados Unidos;2003;767763
17;França;2003;0
18;Grécia;2003;0
19;Guiana Britânica;2003;0
20;Índia;2003;0
21;Irã;2003;558656
22;Itália;2003;0
23;Japão;2003;0
24;México;2003;0
25;Países Baixos;2003;0
26;Paraguai;2003;0
27;Peru;2003;0
28;Portugal;2003;0
29;Reino Unido;2003;0
30;Suécia;2003;0
31;Turquia;2003;669604
32;Uruguai;2003;17400
33;Uzbequistão;2003;0
34;Venezuela;2003;0
35;Não consta na tabela;2003;0
36;Outros;2003;0
1;Afeganistão;2004;0
2;África do Sul;2004;0
3;Alemanha, República Democrática;2004;0
4;Arábia Saudita;2004;0
5;Argentina;2004;12287672
6;Austrália;2004;0
7;Bélgica;2004;41500
8;Chile;2004;933010
9;China;2004;0
10;China Continental;2004;0
11;Cingapura;2004;0
12;Costa Rica;2004;0
13;Emirados;2004;329470
14;Egito;2004;0
15;Espanha;2004;0
16;Estados Unidos;2004;470966
17;França;2004;0
18;Grécia;2004;0
19;Guiana Britânica;2004;0
20;Índia;2004;0
21;Irã;2004;929370
22;Itália;2004;0
23;Japão;2004;0
24;México;2004;0
25;Países Baixos;2004;0
26;Paraguai;2004;0
27;Peru;2004;0
28;Portugal;2004;0
29;Reino Unido;2004;0
30;Suécia;2004;0
31;Turquia;2004;1666888
32;Uruguai;2004;0
33;Uzbequistão;2004;0
34;Venezuela;2004;0
35;Não consta na tabela;2004;0
36;Outros;2004;0
1;Afeganistão;2004;0
2;África do Sul;2004;0
3;Alemanha, República Democrática;2004;0
4;Arábia Saudita;2004;0
5;Argentina;2004;14106821
6;Austrália;2004;0
7;Bélgica;2004;30416
8;Chile;2004;1200730
9;China;2004;0
10;China Continental;2004;0
11;Cingapura;2004;0
12;Costa Rica;2004;0
13;Emirados;2004;351485
14;Egito;2004;0
15;Espanha;2004;0
16;Estados Unidos;2004;748024
17;França;2004;0
18;Grécia;2004;0
19;Guiana Britânica;2004;0
20;Índia;2004;0
21;Irã;2004;1001650
22;Itália;2004;0
23;Japão;2004;0
24;México;2004;0
25;Países Baixos;2004;0
26;Paraguai;2004;0
27;Peru;2004;0
28;Portugal;2004;0
29;Reino Unido;2004;0
30;Suécia;2004;0
31;Turquia;2004;1531208
32;Uruguai;2004;0
33;Uzbequistão;2004;0
34;Venezuela;2004;0
35;Não consta na tabela;2004;0
36;Outros;2004;0
1;Afeganistão;2005;0
2;África do Sul;2005;17940
3;Alemanha, República Democrática;2005;0
4;Arábia Saudita;2005;0
5;Argentina;2005;10271403
6;Austrália;2005;0
7;Bélgica;2005;0
8;Chile;2005;534750
9;China;2005;0
10;China Continental;2005;0
11;Cingapura;2005;0
12;Costa Rica;2005;0
13;Emirados;2005;489760
14;Egito;2005;0
15;Espanha;2005;0
16;Estados Unidos;2005;448370
17;França;2005;0
18;Grécia;2005;0
19;Guiana Britânica;2005;0
20;Índia;2005;0
21;Irã;2005;893890
22;Itália;2005;0
23;Japão;2005;0
24;México;2005;0
25;Países Baixos;2005;0
26;Paraguai;2005;0
27;Peru;2005;0
28;Portugal;2005;0
29;Reino Unido;2005;0
30;Suécia;2005;0
31;Turquia;2005;2914500
32;Uruguai;2005;0
33;Uzbequistão;2005;26000
34;Venezuela;2005;0
35;Não consta na tabela;2005;0
36;Outros;2005;0
1;Afeganistão;2005;0
2;África do Sul;2005;23195
3;Alemanha, República Democrática;2005;0
4;Arábia Saudita;2005;0
5;Argentina;2005;12379126
6;Austrália;2005;0
7;Bélgica;2005;0
8;Chile;2005;735554
9;China;2005;0
10;China Continental;2005;0
11;Cingapura;2005;0
12;Costa Rica;2005;0
13;Emirados;2005;503598
14;Egito;2005;0
15;Espanha;2005;0
16;Estados Unidos;2005;966879
17;França;2005;0
18;Grécia;2005;0
19;Guiana Britânica;2005;0
20;Índia;2005;0
21;Irã;2005;894899
22;Itália;2005;0
23;Japão;2005;0
24;México;2005;0
25;Países Baixos;2005;0
26;Paraguai;2005;0
27;Peru;2005;0
28;Portugal;2005;0
29;Reino Unido;2005;0
30;Suécia;2005;0
31;Turquia;2005;2704370
32;Uruguai;2005;0
33;Uzbequistão;2005;18570
34;Venezuela;2005;0
35;Não consta na tabela;2005;0
36;Outros;2005;0
1;Afeganistão;2006;0
2;África do Sul;2006;19000
3;Alemanha, República Democrática;2006;0
4;Arábia Saudita;2006;0
5;Argentina;2006;11555010
6;Austrália;2006;0
7;Bélgica;2006;0
8;Chile;2006;3847300
9;China;2006;0
10;China Continental;2006;0
11;Cingapura;2006;0
12;Costa Rica;2006;0
13;Emirados;2006;182745
14;Egito;2006;0
15;Espanha;2006;0
16;Estados Unidos;2006;493921
17;França;2006;0
18;Grécia;2006;0
19;Guiana Britânica;2006;0
20;Índia;2006;0
21;Irã;2006;1337820
22;Itália;2006;0
23;Japão;2006;0
24;México;2006;0
25;Países Baixos;2006;0
26;Paraguai;2006;0
27;Peru;2006;0
28;Portugal;2006;0
29;Reino Unido;2006;0
30;Suécia;2006;0
31;Turquia;2006;2300140
32;Uruguai;2006;0
33;Uzbequistão;2006;40000
34;Venezuela;2006;0
35;Não consta na tabela;2006;0
36;Outros;2006;0
1;Afeganistão;2006;0
2;África do Sul;2006;27050
3;Alemanha, República Democrática;2006;0
4;Arábia Saudita;2006;0
5;Argentina;2006;14810371
6;Austrália;2006;0
7;Bélgica;2006;0
8;Chile;2006;4531374
9;China;2006;0
10;China Continental;2006;0
11;Cingapura;2006;0
12;Costa Rica;2006;0
13;Emirados;2006;236628
14;Egito;2006;0
15;Espanha;2006;0
16;Estados Unidos;2006;977964
17;França;2006;0
18;Grécia;2006;0
19;Guiana Britânica;2006;0
20;Índia;2006;0
21;Irã;2006;1726898
22;Itália;2006;0
23;Japão;2006;0
24;México;2006;0
25;Países Baixos;2006;0
26;Paraguai;2006;0
27;Peru;2006;0
28;Portugal;2006;0
29;Reino Unido;2006;0
30;Suécia;2006;0
31;Turquia;2006;2550285
32;Uruguai;2006;0
33;Uzbequistão;2006;32135
34;Venezuela;2006;0
35;Não consta na tabela;2006;0
36;Outros;2006;0
1;Afeganistão;2007;0
2;África do Sul;2007;99500
3;Alemanha, República Democrática;2007;0
4;Arábia Saudita;2007;0
5;Argentina;2007;15203133
6;Austrália;2007;0
7;Bélgica;2007;0
8;Chile;2007;1239130
9;China;2007;0
10;China Continental;2007;148000
11;Cingapura;2007;0
12;Costa Rica;2007;0
13;Emirados;2007;0
14;Egito;2007;0
15;Espanha;2007;0
16;Estados Unidos;2007;370796
17;França;2007;0
18;Grécia;2007;0
19;Guiana Britânica;2007;0
20;Índia;2007;0
21;Irã;2007;1040345
22;Itália;2007;2075
23;Japão;2007;0
24;México;2007;0
25;Países Baixos;2007;0
26;Paraguai;2007;0
27;Peru;2007;0
28;Portugal;2007;0
29;Reino Unido;2007;0
30;Suécia;2007;0
31;Turquia;2007;792250
32;Uruguai;2007;0
33;Uzbequistão;2007;0
34;Venezuela;2007;0
35;Não consta na tabela;2007;0
36;Outros;2007;0
1;Afeganistão;2007;0
2;África do Sul;2007;215677
3;Alemanha, República Democrática;2007;0
4;Arábia Saudita;2007;0
5;Argentina;2007;19187668
6;Austrália;2007;0
7;Bélgica;2007;0
8;Chile;2007;1415636
9;China;2007;0
10;China Continental;2007;250669
11;Cingapura;2007;0
12;Costa Rica;2007;0
13;Emirados;2007;0
14;Egito;2007;0
15;Espanha;2007;0
16;Estados Unidos;2007;780250
17;França;2007;0
18;Grécia;2007;0
19;Guiana Britânica;2007;0
20;Índia;2007;0
21;Irã;2007;1679789
22;Itália;2007;6600
23;Japão;2007;0
24;México;2007;0
25;Países Baixos;2007;0
26;Paraguai;2007;0
27;Peru;2007;0
28;Portugal;2007;0
29;Reino Unido;2007;0
30;Suécia;2007;0
31;Turquia;2007;911049
32;Uruguai;2007;0
33;Uzbequistão;2007;0
34;Venezuela;2007;0
35;Não consta na tabela;2007;0
36;Outros;2007;0
1;Afeganistão;2008;0
2;África do Sul;2008;641051
3;Alemanha, República Democrática;2008;0
4;Arábia Saudita;2008;0
5;Argentina;2008;15641645
6;Austrália;2008;0
7;Bélgica;2008;0
8;Chile;2008;2075850
9;China;2008;0
10;China Continental;2008;0
11;Cingapura;2008;0
12;Costa Rica;2008;0
13;Emirados;2008;124510
14;Egito;2008;0
15;Espanha;2008;0
16;Estados Unidos;2008;448157
17;França;2008;0
18;Grécia;2008;0
19;Guiana Britânica;2008;0
20;Índia;2008;0
21;Irã;2008;1089540
22;Itália;2008;1250
23;Japão;2008;0
24;México;2008;0
25;Países Baixos;2008;0
26;Paraguai;2008;0
27;Peru;2008;0
28;Portugal;2008;0
29;Reino Unido;2008;0
30;Suécia;2008;0
31;Turquia;2008;124100
32;Uruguai;2008;0
33;Uzbequistão;2008;0
34;Venezuela;2008;0
35;Não consta na tabela;2008;0
36;Outros;2008;0
1;Afeganistão;2008;0
2;África do Sul;2008;1032307
3;Alemanha, República Democrática;2008;0
4;Arábia Saudita;2008;0
5;Argentina;2008;26994373
6;Austrália;2008;0
7;Bélgica;2008;0
8;Chile;2008;3697242
9;China;2008;0
10;China Continental;2008;0
11;Cingapura;2008;0
12;Costa Rica;2008;0
13;Emirados;2008;204910
14;Egito;2008;0
15;Espanha;2008;0
16;Estados Unidos;2008;923410
17;França;2008;0
18;Grécia;2008;0
19;Guiana Britânica;2008;0
20;Índia;2008;0
21;Irã;2008;1925865
22;Itália;2008;5491
23;Japão;2008;0
24;México;2008;0
25;Países Baixos;2008;0
26;Paraguai;2008;0
27;Peru;2008;0
28;Portugal;2008;0
29;Reino Unido;2008;0
30;Suécia;2008;0
31;Turquia;2008;188996
32;Uruguai;2008;0
33;Uzbequistão;2008;0
34;Venezuela;2008;0
35;Não consta na tabela;2008;0
36;Outros;2008;0
1;Afeganistão;2009;0
2;África do Sul;2009;195000
3;Alemanha, República Democrática;2009;0
4;Arábia Saudita;2009;0
5;Argentina;2009;17209323
6;Austrália;2009;0
7;Bélgica;2009;0
8;Chile;2009;4498510
9;China;2009;0
10;China Continental;2009;0
11;Cingapura;2009;0
12;Costa Rica;2009;0
13;Emirados;2009;39000
14;Egito;2009;0
15;Espanha;2009;0
16;Estados Unidos;2009;347316
17;França;2009;0
18;Grécia;2009;0
19;Guiana Britânica;2009;0
20;Índia;2009;128000
21;Irã;2009;112460
22;Itália;2009;0
23;Japão;2009;0
24;México;2009;0
25;Países Baixos;2009;0
26;Paraguai;2009;0
27;Peru;2009;0
28;Portugal;2009;0
29;Reino Unido;2009;0
30;Suécia;2009;0
31;Turquia;2009;126600
32;Uruguai;2009;0
33;Uzbequistão;2009;0
34;Venezuela;2009;0
35;Não consta na tabela;2009;0
