Id;País;ano;Quantidade (Kg)
2;Argentina;1997;3385638
3;Brasil;1997;0
4;Chile;1997;20073972
5;Colômbia;1997;0
6;Egito;1997;0
7;Espanha;1997;17000
8;Estados Unidos;1997;2339671
9;Grécia;1997;0
10;Itália;1997;0
11;México;1997;0
12;Peru;1997;0
13;Paraguai;1997;0
14;Portugal;1997;11900
15;Panamá;1997;0
16;Reino Unido;1997;0
17;Uruguai;1997;22656
18;Venezuela;1997;9207
19;Não consta na tabela;1997;0
20;Outros;1997;41074
1;Argélia;1998;0
2;Argentina;1998;2400369
3;Brasil;1998;0
4;Chile;1998;23168025
5;Colômbia;1998;0
6;Egito;1998;0
7;Espanha;1998;66600
8;Estados Unidos;1998;829630
9;Grécia;1998;0
10;Itália;1998;0
11;México;1998;0
12;Peru;1998;0
13;Paraguai;1998;0
14;Portugal;1998;0
15;Panamá;1998;0
16;Reino Unido;1998;0
17;Uruguai;1998;25328
18;Venezuela;1998;2115
19;Não consta na tabela;1998;0
20;Outros;1998;0
1;Argélia;1998;0
2;Argentina;1998;2322697
3;Brasil;1998;0
4;Chile;1998;25395308
5;Colômbia;1998;0
6;Egito;1998;0
7;Espanha;1998;75177
8;Estados Unidos;1998;914080
9;Grécia;1998;0
10;Itália;1998;0
11;México;1998;0
12;Peru;1998;0
13;Paraguai;1998;0
14;Portugal;1998;0
15;Panamá;1998;0
16;Reino Unido;1998;0
17;Uruguai;1998;24952
18;Venezuela;1998;1050
19;Não consta na tabela;1998;0
20;Outros;1998;0
1;Argélia;1999;0
2;Argentina;1999;1616655
3;Brasil;1999;0
4;Chile;1999;6754643
5;Colômbia;1999;0
6;Egito;1999;0
7;Espanha;1999;74760
8;Estados Unidos;1999;104374
9;Grécia;1999;0
10;Itália;1999;0
11;México;1999;37170
12;Peru;1999;1700
13;Paraguai;1999;0
14;Portugal;1999;0
15;Panamá;1999;0
16;Reino Unido;1999;0
17;Uruguai;1999;9296
18;Venezuela;1999;0
19;Não consta na tabela;1999;0
20;Outros;1999;0
1;Argélia;1999;0
2;Argentina;1999;1432080
3;Brasil;1999;0
4;Chile;1999;6792509
5;Colômbia;1999;0
6;Egito;1999;0
7;Espanha;1999;105616
8;Estados Unidos;1999;92592
9;Grécia;1999;0
10;Itália;1999;0
11;México;1999;28860
12;Peru;1999;1394
13;Paraguai;1999;0
14;Portugal;1999;0
15;Panamá;1999;0
16;Reino Unido;1999;0
17;Uruguai;1999;8130
18;Venezuela;1999;0
19;Não consta na tabela;1999;0
20;Outros;1999;0
1;Argélia;2000;0
2;Argentina;2000;740793
3;Brasil;2000;0
4;Chile;2000;8938298
5;Colômbia;2000;0
6;Egito;2000;0
7;Espanha;2000;103344
8;Estados Unidos;2000;119829
9;Grécia;2000;0
10;Itália;2000;0
11;México;2000;0
12;Peru;2000;0
13;Paraguai;2000;0
14;Portugal;2000;0
15;Panamá;2000;0
16;Reino Unido;2000;0
17;Uruguai;2000;1080
18;Venezuela;2000;0
19;Não consta na tabela;2000;0
20;Outros;2000;0
1;Argélia;2000;0
2;Argentina;2000;755810
3;Brasil;2000;0
4;Chile;2000;8058967
5;Colômbia;2000;0
6;Egito;2000;0
7;Espanha;2000;126562
8;Estados Unidos;2000;123847
9;Grécia;2000;0
10;Itália;2000;0
11;México;2000;0
12;Peru;2000;0
13;Paraguai;2000;0
14;Portugal;2000;0
15;Panamá;2000;0
16;Reino Unido;2000;0
17;Uruguai;2000;960
18;Venezuela;2000;0
19;Não consta na tabela;2000;0
20;Outros;2000;0
1;Argélia;2001;0
2;Argentina;2001;1228557
3;Brasil;2001;0
4;Chile;2001;6098723
5;Colômbia;2001;0
6;Egito;2001;0
7;Espanha;2001;81774
8;Estados Unidos;2001;47841
9;Grécia;2001;0
10;Itália;2001;0
11;México;2001;0
12;Peru;2001;0
13;Paraguai;2001;0
14;Portugal;2001;0
15;Panamá;2001;0
16;Reino Unido;2001;0
17;Uruguai;2001;0
18;Venezuela;2001;0
19;Não consta na tabela;2001;0
20;Outros;2001;0
1;Argélia;2001;0
2;Argentina;2001;1004140
3;Brasil;2001;0
4;Chile;2001;4931007
5;Colômbia;2001;0
6;Egito;2001;0
7;Espanha;2001;80414
8;Estados Unidos;2001;64445
9;Grécia;2001;0
10;Itália;2001;0
11;México;2001;0
12;Peru;2001;0
13;Paraguai;2001;0
14;Portugal;2001;0
15;Panamá;2001;0
16;Reino Unido;2001;0
17;Uruguai;2001;0
18;Venezuela;2001;0
19;Não consta na tabela;2001;0
20;Outros;2001;0
1;Argélia;2002;0
2;Argentina;2002;4140804
3;Brasil;2002;0
4;Chile;2002;6816565
5;Colômbia;2002;0
6;Egito;2002;0
7;Espanha;2002;32664
8;Estados Unidos;2002;13416
9;Grécia;2002;0
10;Itália;2002;0
11;México;2002;0
12;Peru;2002;0
13;Paraguai;2002;0
14;Portugal;2002;0
15;Panamá;2002;0
16;Reino Unido;2002;0
17;Uruguai;2002;0
18;Venezuela;2002;0
19;Não consta na tabela;2002;0
20;Outros;2002;0
1;Argélia;2002;0
2;Argentina;2002;2003875
3;Brasil;2002;0
4;Chile;2002;5088679
5;Colômbia;2002;0
6;Egito;2002;0
7;Espanha;2002;35942
8;Estados Unidos;2002;24833
9;Grécia;2002;0
10;Itália;2002;0
11;México;2002;0
12;Peru;2002;0
13;Paraguai;2002;0
14;Portugal;2002;0
15;Panamá;2002;0
16;Reino Unido;2002;0
17;Uruguai;2002;0
18;Venezuela;2002;0
19;Não consta na tabela;2002;0
20;Outros;2002;0
1;Argélia;2003;0
2;Argentina;2003;3475542
3;Brasil;2003;0
4;Chile;2003;4110431
5;Colômbia;2003;0
6;Egito;2003;0
7;Espanha;2003;0
8;Estados Unidos;2003;26458
9;Grécia;2003;0
10;Itália;2003;0
11;México;2003;0
12;Peru;2003;0
13;Paraguai;2003;0
14;Portugal;2003;0
15;Panamá;2003;0
16;Reino Unido;2003;0
17;Uruguai;2003;0
18;Venezuela;2003;0
19;Não consta na tabela;2003;0
20;Outros;2003;0
1;Argélia;2003;0
2;Argentina;2003;1771221
3;Brasil;2003;0
4;Chile;2003;3287533
5;Colômbia;2003;0
6;Egito;2003;0
7;Espanha;2003;0
8;Estados Unidos;2003;24403
9;Grécia;2003;0
10;Itália;2003;0
11;México;2003;0
12;Peru;2003;0
13;Paraguai;2003;0
14;Portugal;2003;0
15;Panamá;2003;0
16;Reino Unido;2003;0
17;Uruguai;2003;0
18;Venezuela;2003;0
19;Não consta na tabela;2003;0
20;Outros;2003;0
1;Argélia;2004;0
2;Argentina;2004;3344442
3;Brasil;2004;0
4;Chile;2004;2704764
5;Colômbia;2004;0
6;Egito;2004;0
7;Espanha;2004;7682
8;Estados Unidos;2004;14655
9;Grécia;2004;0
10;Itália;2004;0
11;México;2004;0
12;Peru;2004;0
13;Paraguai;2004;0
14;Portugal;2004;0
15;Panamá;2004;0
16;Reino Unido;2004;0
17;Uruguai;2004;0
18;Venezuela;2004;0
19;Não consta na tabela;2004;0
20;Outros;2004;0
1;Argélia;2004;0
2;Argentina;2004;2027559
3;Brasil;2004;0
4;Chile;2004;1994691
5;Colômbia;2004;0
6;Egito;2004;0
7;Espanha;2004;11128
8;Estados Unidos;2004;17500
9;Grécia;2004;0
10;Itália;2004;0
11;México;2004;0
12;Peru;2004;0
13;Paraguai;2004;0
14;Portugal;2004;0
15;Panamá;2004;0
16;Reino Unido;2004;0
17;Uruguai;2004;0
18;Venezuela;2004;0
19;Não consta na tabela;2004;0
20;Outros;2004;0
1;Argélia;2005;0
2;Argentina;2005;3357125
3;Brasil;2005;0
4;Chile;2005;4926533
5;Colômbia;2005;0
6;Egito;2005;0
7;Espanha;2005;102471
8;Estados Unidos;2005;1224
9;Grécia;2005;0
10;Itália;2005;0
11;México;2005;0
12;Peru;2005;0
13;Paraguai;2005;0
14;Portugal;2005;0
15;Panamá;2005;0
16;Reino Unido;2005;0
17;Uruguai;2005;0
18;Venezuela;2005;0
19;Não consta na tabela;2005;0
20;Outros;2005;0
1;Argélia;2005;0
2;Argentina;2005;2211505
3;Brasil;2005;0
4;Chile;2005;4251604
5;Colômbia;2005;0
6;Egito;2005;0
7;Espanha;2005;123893
8;Estados Unidos;2005;4134
9;Grécia;2005;0
10;Itália;2005;0
11;México;2005;0
12;Peru;2005;0
13;Paraguai;2005;0
14;Portugal;2005;0
15;Panamá;2005;0
16;Reino Unido;2005;0
17;Uruguai;2005;0
18;Venezuela;2005;0
19;Não consta na tabela;2005;0
20;Outros;2005;0
1;Argélia;2006;0
2;Argentina;2006;5891839
3;Brasil;2006;0
4;Chile;2006;5835551
5;Colômbia;2006;0
6;Egito;2006;0
7;Espanha;2006;315141
8;Estados Unidos;2006;43696
9;Grécia;2006;0
10;Itália;2006;15750
11;México;2006;0
12;Peru;2006;0
13;Paraguai;2006;0
14;Portugal;2006;0
15;Panamá;2006;0
16;Reino Unido;2006;0
17;Uruguai;2006;3600
18;Venezuela;2006;0
19;Não consta na tabela;2006;0
20;Outros;2006;0
1;Argélia;2006;0
2;Argentina;2006;4708157
3;Brasil;2006;0
4;Chile;2006;5940649
5;Colômbia;2006;0
6;Egito;2006;0
7;Espanha;2006;451525
8;Estados Unidos;2006;114408
9;Grécia;2006;0
10;Itália;2006;27733
11;México;2006;0
12;Peru;2006;0
13;Paraguai;2006;0
14;Portugal;2006;0
15;Panamá;2006;0
16;Reino Unido;2006;0
17;Uruguai;2006;2200
18;Venezuela;2006;0
19;Não consta na tabela;2006;0
20;Outros;2006;0
1;Argélia;2007;0
2;Argentina;2007;8236176
3;Brasil;2007;0
4;Chile;2007;7122019
5;Colômbia;2007;0
6;Egito;2007;0
7;Espanha;2007;111689
8;Estados Unidos;2007;79849
9;Grécia;2007;0
10;Itália;2007;0
11;México;2007;0
12;Peru;2007;0
13;Paraguai;2007;0
14;Portugal;2007;0
15;Panamá;2007;0
16;Reino Unido;2007;0
17;Uruguai;2007;0
18;Venezuela;2007;0
19;Não consta na tabela;2007;0
20;Outros;2007;0
1;Argélia;2007;0
2;Argentina;2007;7307566
3;Brasil;2007;0
4;Chile;2007;7288258
5;Colômbia;2007;0
6;Egito;2007;0
7;Espanha;2007;185310
8;Estados Unidos;2007;180303
9;Grécia;2007;0
10;Itália;2007;0
11;México;2007;0
12;Peru;2007;0
13;Paraguai;2007;0
14;Portugal;2007;0
15;Panamá;2007;0
16;Reino Unido;2007;0
17;Uruguai;2007;0
18;Venezuela;2007;0
19;Não consta na tabela;2007;0
20;Outros;2007;0
1;Argélia;2008;0
2;Argentina;2008;8941022
3;Brasil;2008;0
4;Chile;2008;3479598
5;Colômbia;2008;0
6;Egito;2008;0
7;Espanha;2008;30350
8;Estados Unidos;2008;91055
9;Grécia;2008;0
10;Itália;2008;0
11;México;2008;16656
12;Peru;2008;0
13;Paraguai;2008;0
14;Portugal;2008;6640
15;Panamá;2008;0
16;Reino Unido;2008;0
17;Uruguai;2008;0
18;Venezuela;2008;0
19;Não consta na tabela;2008;0
20;Outros;2008;0
1;Argélia;2008;0
2;Argentina;2008;10223013
3;Brasil;2008;0
4;Chile;2008;4246892
5;Colômbia;2008;0
6;Egito;2008;0
7;Espanha;2008;75904
8;Estados Unidos;2008;247523
9;Grécia;2008;0
10;Itália;2008;0
11;México;2008;42034
12;Peru;2008;0
13;Paraguai;2008;0
14;Portugal;2008;13583
15;Panamá;2008;0
16;Reino Unido;2008;0
17;Uruguai;2008;0
18;Venezuela;2008;0
19;Não consta na tabela;2008;0
20;Outros;2008;0
1;Argélia;2009;0
2;Argentina;2009;7453027
3;Brasil;2009;0
4;Chile;2009;10846054
5;Colômbia;2009;0
6;Egito;2009;0
7;Espanha;2009;124345
8;Estados Unidos;2009;120861
9;Grécia;2009;0
10;Itália;2009;14439
11;México;2009;31200
12;Peru;2009;75550
13;Paraguai;2009;0
14;Portugal;2009;0
15;Panamá;2009;0
16;Reino Unido;2009;0
17;Uruguai;2009;0
18;Venezuela;2009;0
19;Não consta na tabela;2009;0
20;Outros;2009;0
1;Argélia;2009;0
2;Argentina;2009;8062155
3;Brasil;2009;0
4;Chile;2009;12828213
5;Colômbia;2009;0
6;Egito;2009;0
7;Espanha;2009;253794
8;Estados Unidos;2009;283233
9;Grécia;2009;0
10;Itália;2009;40411
11;México;2009;93644
12;Peru;2009;135846
13;Paraguai;2009;0
14;Portugal;2009;0
15;Panamá;2009;0
16;Reino Unido;2009;0
17;Uruguai;2009;0
18;Venezuela;2009;0
19;Não consta na tabela;2009;0
20;Outros;2009;0
1;Argélia;2010;0
2;Argentina;2010;11559264
3;Brasil;2010;0
4;Chile;2010;11806542
5;Colômbia;2010;0
6;Egito;2010;0
7;Espanha;2010;212463
8;Estados Unidos;2010;89492
9;Grécia;2010;0
10;Itália;2010;190141
11;México;2010;432639
12;Peru;2010;504154
13;Paraguai;2010;0
14;Portugal;2010;0
15;Panamá;2010;0
16;Reino Unido;2010;0
17;Uruguai;2010;0
18;Venezuela;2010;0
19;Não consta na tabela;2010;0
20;Outros;2010;0
1;Argélia;2010;0
2;Argentina;2010;15926306
3;Brasil;2010;0
4;Chile;2010;17019296
5;Colômbia;2010;0
6;Egito;2010;0
7;Espanha;2010;325707
8;Estados Unidos;2010;241211
9;Grécia;2010;0
10;Itália;2010;438972
11;México;2010;1025498
12;Peru;2010;1097870
13;Paraguai;2010;0
14;Portugal;2010;0
15;Panamá;2010;0
16;Reino Unido;2010;0
17;Uruguai;2010;0
18;Venezuela;2010;0
19;Não consta na tabela;2010;0
20;Outros;2010;0
1;Argélia;2011;0
2;Argentina;2011;13438557
3;Brasil;2011;0
4;Chile;2011;18620819
5;Colômbia;2011;0
6;Egito;2011;0
7;Espanha;2011;993310
8;Estados Unidos;2011;3265
9;Grécia;2011;0
10;Itália;2011;552911
11;México;2011;233856
12;Peru;2011;240389
13;Paraguai;2011;0
14;Portugal;2011;0
15;Panamá;2011;0
16;Reino Unido;2011;0
17;Uruguai;2011;0
18;Venezuela;2011;0
19;Não consta na tabela;2011;0
20;Outros;2011;0
1;Argélia;2011;0
2;Argentina;2011;19759895
3;Brasil;2011;0
4;Chile;2011;27472449
5;Colômbia;2011;0
6;Egito;2011;0
7;Espanha;2011;1894982
8;Estados Unidos;2011;16288
9;Grécia;2011;0
10;Itália;2011;1045123
11;México;2011;601883
12;Peru;2011;580014
13;Paraguai;2011;0
14;Portugal;2011;0
15;Panamá;2011;0
16;Reino Unido;2011;0
17;Uruguai;2011;0
18;Venezuela;2011;0
19;Não consta na tabela;2011;0
20;Outros;2011;0
1;Argélia;2012;0
2;Argentina;2012;8714800
3;Brasil;2012;14612
4;Chile;2012;22385291
5;Colômbia;2012;0
6;Egito;2012;0
7;Espanha;2012;393387
8;Estados Unidos;2012;32458
9;Grécia;2012;0
10;Itália;2012;1154322
11;México;2012;173184
12;Peru;2012;426468
13;Paraguai;2012;0
14;Portugal;2012;0
15;Panamá;2012;0
16;Reino Unido;2012;0
17;Uruguai;2012;0
18;Venezuela;2012;0
19;Não consta na tabela;2012;0
20;Outros;2012;0
1;Argélia;2012;0
2;Argentina;2012;13595978
3;Brasil;2012;37412
4;Chile;2012;36393910
5;Colômbia;2012;0
6;Egito;2012;0
7;Espanha;2012;679189
8;Estados Unidos;2012;85451
9;Grécia;2012;0
10;Itália;2012;2161324
11;México;2012;388467
12;Peru;2012;1040103
13;Paraguai;2012;0
14;Portugal;2012;0
15;Panamá;2012;0
16;Reino Unido;2012;0
17;Uruguai;2012;0
18;Venezuela;2012;0
19;Não consta na tabela;2012;0
20;Outros;2012;0
1;Argélia;2013;0
2;Argentina;2013;5810559
3;Brasil;2013;0
4;Chile;2013;24392313
5;Colômbia;2013;0
6;Egito;2013;0
7;Espanha;2013;246827
8;Estados Unidos;2013;80518
9;Grécia;2013;0
10;Itália;2013;1073920
11;México;2013;298656
12;Peru;2013;728022
13;Paraguai;2013;0
14;Portugal;2013;0
15;Panamá;2013;0
16;Reino Unido;2013;0
17;Uruguai;2013;0
18;Venezuela;2013;0
19;Não consta na tabela;2013;0
20;Outros;2013;0
1;Argélia;2013;0
2;Argentina;2013;10558621
3;Brasil;2013;0
4;Chile;2013;43466944
5;Colômbia;2013;0
6;Egito;2013;0
7;Espanha;2013;505467
8;Estados Unidos;2013;205104
9;Grécia;2013;0
10;Itália;2013;2303222
11;México;2013;742610
12;Peru;2013;1798788
13;Paraguai;2013;0
14;Portugal;2013;0
15;Panamá;2013;0
16;Reino Unido;2013;0
17;Uruguai;2013;0
18;Venezuela;2013;0
19;Não consta na tabela;2013;0
20;Outros;2013;0
1;Argélia;2014;0
2;Argentina;2014;2758211
3;Brasil;2014;0
4;Chile;2014;25952434
5;Colômbia;2014;0
6;Egito;2014;0
7;Espanha;2014;401281
8;Estados Unidos;2014;50811
9;Grécia;2014;0
10;Itália;2014;1228338
11;México;2014;184747
12;Peru;2014;3184984
13;Paraguai;2014;0
14;Portugal;2014;0
15;Panamá;2014;0
16;Reino Unido;2014;0
17;Uruguai;2014;0
18;Venezuela;2014;0
19;Não consta na tabela;2014;0
20;Outros;2014;0
1;Argélia;2014;0
2;Argentina;2014;4852008
3;Brasil;2014;0
4;Chile;2014;47301298
5;Colômbia;2014;0
6;Egito;2014;0
7;Espanha;2014;716423
8;Estados Unidos;2014;166753
9;Grécia;2014;0
10;Itália;2014;2274045
11;México;2014;398096
12;Peru;2014;6629415
13;Paraguai;2014;0
14;Portugal;2014;0
15;Panamá;2014;0
16;Reino Unido;2014;0
17;Uruguai;2014;0
18;Venezuela;2014;0
19;Não consta na tabela;2014;0
20;Outros;2014;0
1;Argélia;2015;0
2;Argentina;2015;3569873
3;Brasil;2015;0
4;Chile;2015;24254096
5;Colômbia;2015;0
6;Egito;2015;0
7;Espanha;2015;145066
8;Estados Unidos;2015;16504
9;Grécia;2015;0
10;Itália;2015;1053083
11;México;2015;133608
12;Peru;2015;2645931
13;Paraguai;2015;0
14;Portugal;2015;0
15;Panamá;2015;0
16;Reino Unido;2015;0
17;Uruguai;2015;0
18;Venezuela;2015;0
19;Não consta na tabela;2015;0
20;Outros;2015;0
1;Argélia;2015;0
2;Argentina;2015;5636226
3;Brasil;2015;0
4;Chile;2015;36956724
5;Colômbia;2015;0
6;Egito;2015;0
7;Espanha;2015;257656
8;Estados Unidos;2015;65265
9;Grécia;2015;0
10;Itália;2015;1856161
11;México;2015;307654
12;Peru;2015;4885560
13;Paraguai;2015;0
14;Portugal;2015;0
15;Panamá;2015;0
16;Reino Unido;2015;0
17;Uruguai;2015;0
18;Venezuela;2015;0
19;Não consta na tabela;2015;0
20;Outros;2015;0
1;Argélia;2016;0
2;Argentina;2016;3931377
3;Brasil;2016;0
4;Chile;2016;18424582
5;Colômbia;2016;0
6;Egito;2016;0
7;Espanha;2016;431567
8;Estados Unidos;2016;3522
9;Grécia;2016;0
10;Itália;2016;589675
11;México;2016;0
12;Peru;2016;4399499
13;Paraguai;2016;0
14;Portugal;2016;0
15;Panamá;2016;0
16;Reino Unido;2016;0
17;Uruguai;2016;0
18;Venezuela;2016;0
19;Não consta na tabela;2016;0
20;Outros;2016;0
1;Argélia;2016;0
2;Argentina;2016;5771032
3;Brasil;2016;0
4;Chile;2016;30767570
5;Colômbia;2016;0
6;Egito;2016;0
7;Espanha;2016;628571
8;Estados Unidos;2016;21093
9;Grécia;2016;0
10;Itália;2016;1002856
11;México;2016;0
12;Peru;2016;7646918
13;Paraguai;2016;0
14;Portugal;2016;0
15;Panamá;2016;0
16;Reino Unido;2016;0
17;Uruguai;2016;0
18;Venezuela;2016;0
19;Não consta na tabela;2016;0
20;Outros;2016;0
1;Argélia;2017;0
2;Argentina;2017;2097970
3;Brasil;2017;0
4;Chile;2017;18510455
5;Colômbia;2017;0
6;Egito;2017;0
7;Espanha;2017;243947
8;Estados Unidos;2017;2164
9;Grécia;2017;0
10;Itália;2017;788663
11;México;2017;0
12;Peru;2017;2553897
13;Paraguai;2017;0
14;Portugal;2017;0
15;Panamá;2017;0
16;Reino Unido;2017;0
17;Uruguai;2017;0
18;Venezuela;2017;0
19;Não consta na tabela;2017;0
20;Outros;2017;0
1;Argélia;2017;0
2;Argentina;2017;3302565
3;Brasil;2017;0
4;Chile;2017;29248621
5;Colômbia;2017;0
6;Egito;2017;0
7;Espanha;2017;403978
8;Estados Unidos;2017;17056
9;Grécia;2017;0
10;Itália;2017;1442078
11;México;2017;0
12;Peru;2017;4729591
13;Paraguai;2017;0
14;Portugal;2017;0
15;Panamá;2017;0
16;Reino Unido;2017;0
17;Uruguai;2017;0
18;Venezuela;2017;0
19;Não consta na tabela;2017;0
20;Outros;2017;0
1;Argélia;2018;0
2;Argentina;2018;1616855
3;Brasil;2018;0
4;Chile;2018;16103415
5;Colômbia;2018;0
6;Egito;2018;0
7;Espanha;2018;83212
8;Estados Unidos;2018;15100
9;Grécia;2018;0
10;Itália;2018;334544
11;México;2018;0
12;Peru;2018;947045
13;Paraguai;2018;0
14;Portugal;2018;0
15;Panamá;2018;0
16;Reino Unido;2018;0
17;Uruguai;2018;0
18;Venezuela;2018;0
19;Não consta na tabela;2018;0
20;Outros;2018;0
1;Argélia;2018;0
2;Argentina;2018;2499358
3;Brasil;2018;0
4;Chile;2018;25237521
5;Colômbia;2018;0
6;Egito;2018;0
7;Espanha;2018;164529
8;Estados Unidos;2018;40981
9;Grécia;2018;0
10;Itália;2018;610245
11;México;2018;0
12;Peru;2018;1936467
13;Paraguai;2018;0
14;Portugal;2018;0
15;Panamá;2018;0
16;Reino Unido;2018;0
17;Uruguai;2018;0
18;Venezuela;2018;0
19;Não consta na tabela;2018;0
20;Outros;2018;0
1;Argélia;2019;0
2;Argentina;2019;3211513
3;Brasil;2019;0
4;Chile;2019;9082957
5;Colômbia;2019;0
6;Egito;2019;0
7;Espanha;2019;51079
8;Estados Unidos;2019;1343
9;Grécia;2019;0
10;Itália;2019;591991
11;México;2019;0
12;Peru;2019;1585923
13;Paraguai;2019;0
14;Portugal;2019;0
15;Panamá;2019;0
16;Reino Unido;2019;0
17;Uruguai;2019;0
18;Venezuela;2019;0
19;Não consta na tabela;2019;0
20;Outros;2019;0
1;Argélia;2019;0
2;Argentina;2019;4659791
3;Brasil;2019;0
4;Chile;2019;13450429
5;Colômbia;2019;0
6;Egito;2019;0
7;Espanha;2019;109171
8;Estados Unidos;2019;10481
9;Grécia;2019;0
10;Itália;2019;1020673
11;México;2019;0
12;Peru;2019;2862870
13;Paraguai;2019;0
14;Portugal;2019;0
15;Panamá;2019;0
16;Reino Unido;2019;0
17;Uruguai;2019;0
18;Venezuela;2019;0
19;Não consta na tabela;2019;0
20;Outros;2019;0
1;Argélia;2020;21746
2;Argentina;2020;1798220
3;Brasil;2020;0
4;Chile;2020;4943446
5;Colômbia;2020;0
6;Egito;2020;0
7;Espanha;2020;0
8;Estados Unidos;2020;0
9;Grécia;2020;0
10;Itália;2020;0
11;México;2020;0
12;Peru;2020;487080
13;Paraguai;2020;0
14;Portugal;2020;0
15;Panamá;2020;0
16;Reino Unido;2020;0
17;Uruguai;2020;0
18;Venezuela;2020;0
19;Não consta na tabela;2020;0
20;Outros;2020;0
1;Argélia;2020;34476
2;Argentina;2020;2559671
3;Brasil;2020;0
4;Chile;2020;6986630
5;Colômbia;2020;0
6;Egito;2020;0
7;Espanha;2020;0
8;Estados Unidos;2020;0
9;Grécia;2020;0
10;Itália;2020;0
11;México;2020;0
12;Peru;2020;852856
13;Paraguai;2020;0
14;Portugal;2020;0
15;Panamá;2020;0
16;Reino Unido;2020;0
17;Uruguai;2020;0
18;Venezuela;2020;0
19;Não consta na tabela;2020;0
20;Outros;2020;0
1;Argélia;2021;0
2;Argentina;2021;1356735
3;Brasil;2021;0
4;Chile;2021;3888723
5;Colômbia;2021;0
6;Egito;2021;0
7;Espanha;2021;0
8;Estados Unidos;2021;0
9;Grécia;2021;0
10;Itália;2021;0
11;México;2021;0
12;Peru;2021;75768
13;Paraguai;2021;0
14;Portugal;2021;0
15;Panamá;2021;0
16;Reino Unido;2021;0
17;Uruguai;2021;0
18;Venezuela;2021;0
19;Não consta na tabela;2021;0
20;Outros;2021;0
1;Argélia;2021;0
2;Argentina;2021;1696659
3;Brasil;2021;0
4;Chile;2021;5404163
5;Colômbia;2021;0
6;Egito;2021;0
7;Espanha;2021;0
8;Estados Unidos;2021;0
9;Grécia;2021;0
10;Itália;2021;0
11;México;2021;0
12;Peru;2021;151819
13;Paraguai;2021;0
14;Portugal;2021;0
15;Panamá;2021;0
16;Reino Unido;2021;0
17;Uruguai;2021;0
18;Venezuela;2021;0
19;Não consta na tabela;2021;0
20;Outros;2021;0
1;Argélia;2022;0
2;Argentina;2022;771187
3;Brasil;2022;0
4;Chile;2022;6536258
5;Colômbia;2022;0
6;Egito;2022;27760
7;Espanha;2022;0
8;Estados Unidos;2022;0
9;Grécia;2022;0
10;Itália;2022;0
11;México;2022;414622
12;Peru;2022;0
13;Paraguai;2022;0
14;Portugal;2022;0
15;Panamá;2022;0
16;Reino Unido;2022;0
17;Uruguai;2022;0
18;Venezuela;2022;0
19;Não consta na tabela;2022;0
20;Outros;2022;0
1;Argélia;2022;0
2;Argentina;2022;1053519
3;Brasil;2022;0
4;Chile;2022;9640996
5;Colômbia;2022;0
6;Egito;2022;53709
7;Espanha;2022;0
8;Estados Unidos;2022;0
9;Grécia;2022;0
10;Itália;2022;0
11;México;2022;902301
12;Peru;2022;0
13;Paraguai;2022;0
14;Portugal;2022;0
15;Panamá;2022;0
16;Reino Unido;2022;0
17;Uruguai;2022;0
18;Venezuela;2022;0
19;Não consta na tabela;2022;0
20;Outros;2022;0
1;Argélia;2023;0
2;Argentina;2023;400781
3;Brasil;2023;0
4;Chile;2023;6144949
5;Colômbia;2023;0
6;Egito;2023;0
7;Espanha;2023;0
8;Estados Unidos;2023;0
9;Grécia;2023;0
10;Itália;2023;0
11;México;2023;0
12;Peru;2023;1086032
13;Paraguai;2023;0
14;Portugal;2023;0
15;Panamá;2023;0
16;Reino Unido;2023;0
17;Uruguai;2023;0
18;Venezuela;2023;0
19;Não consta na tabela;2023;0
20;Outros;2023;0
1;Argélia;2023;0
2;Argentina;2023;525034
3;Brasil;2023;0
4;Chile;2023;9738753
5;Colômbia;2023;0
6;Egito;2023;0
7;Espanha;2023;0
8;Estados Unidos;2023;0
9;Grécia;2023;0
10;Itália;2023;0
11;México;2023;0
12;Peru;2023;2635488
13;Paraguai;2023;0
14;Portugal;2023;0
15;Panamá;2023;0
16;Reino Unido;2023;0
17;Uruguai;2023;0
18;Venezuela;2023;0
19;Não consta na tabela;2023;0
20;Outros;2023;0
1;Argélia;2024;0
2;Argentina;2024;1435079
3;Brasil;2024;0
4;Chile;2024;6446400
5;Colômbia;2024;0
6;Egito;2024;63840
7;Espanha;2024;0
8;Estados Unidos;2024;0
9;Grécia;2024;0
10;Itália;2024;0
11;México;2024;0
12;Peru;2024;962405
13;Paraguai;2024;0
14;Portugal;2024;1100
15;Panamá;2024;0
16;Reino Unido;2024;0
17;Uruguai;2024;0
18;Venezuela;2024;0
19;Não consta na tabela;2024;0
20;Outros;2024;0
1;Argélia;2024;0
2;Argentina;2024;2564939
3;Brasil;2024;0
4;Chile;2024;13846157
5;Colômbia;2024;0
6;Egito;2024;173636
7;Espanha;2024;0
8;Estados Unidos;2024;0
9;Grécia;2024;0
10;Itália;2024;0
11;México;2024;0
12;Peru;2024;2526843
13;Paraguai;2024;0
14;Portugal;2024;2370
15;Panamá;2024;0
16;Reino Unido;2024;0
17;Uruguai;2024;0
18;Venezuela;2024;0
19;Não consta na tabela;2024;0
20;Outros;2024;0
